wall_time,step,value
1776823582.26156,12288,0.0
1776823588.057269,20480,0.0
1776823596.48431,32768,0.0
1776823602.682213,40960,0.0
1776823610.3822951,53248,0.0
1776823616.353011,61440,0.0
1776823624.209396,73728,0.0
1776823630.013213,81920,0.0
1776823635.8122299,90112,0.0
1776823644.1427798,102400,0.0
1776823649.9918249,110592,0.0
1776823657.966978,122880,0.0
1776823663.653749,131072,0.0
1776823671.4228601,143360,0.0
1776823677.144656,151552,0.0
1776823684.9759061,163840,0.0
1776823691.064251,172032,0.0
1776823697.247726,180224,0.0
1776823705.467166,192512,0.0
1776823711.2431622,200704,0.0
1776823719.5407228,212992,0.0
1776823725.435041,221184,0.0
1776823733.245034,233472,0.0
1776823739.1732008,241664,0.0
1776823747.0259972,253952,0.0
1776823752.840108,262144,0.0
1776823758.7721229,270336,0.0
1776823766.670818,282624,0.0
1776823772.373161,290816,0.0
1776823780.0654368,303104,0.0
1776823785.73913,311296,0.0
1776823793.46624,323584,0.0
1776823799.2491698,331776,0.0
1776823806.945153,344064,0.0
1776823812.711991,352256,0.0
1776823818.392582,360448,0.0
1776823826.116873,372736,0.0
1776823831.82129,380928,0.0
1776823839.979902,393216,0.0
1776823845.717421,401408,0.0
1776823853.490675,413696,0.0
1776823859.257984,421888,0.0
1776823865.186765,430080,0.0
1776823872.859858,442368,0.0
1776823878.5510988,450560,0.0
1776823886.31499,462848,0.0
1776823892.2796302,471040,0.0
1776823900.053216,483328,0.0
1776823905.9108129,491520,0.0
1776823913.8910599,503808,0.0
1776823919.55716,512000,0.0
1776823925.29541,520192,0.0
1776823933.068031,532480,0.0
1776823938.694701,540672,0.0
1776823946.3700411,552960,0.0
1776823952.050994,561152,0.0
1776823959.8208058,573440,0.0
1776823965.494875,581632,0.0
1776823973.26416,593920,0.0
1776823979.0340328,602112,0.0
1776823984.790796,610304,0.0
1776823992.525664,622592,0.0
1776823998.161929,630784,0.0
1776824005.8618581,643072,0.0
1776824011.5056572,651264,0.0
1776824019.170057,663552,0.0
1776824024.89782,671744,0.0
1776824032.577287,684032,0.0
1776824038.412139,692224,0.0
1776824044.259727,700416,0.0
1776824052.039828,712704,0.0
1776824057.776077,720896,0.0
1776824065.41654,733184,0.0
1776824071.0278661,741376,0.0
1776824078.7282,753664,0.0
1776824084.346853,761856,0.0
1776824089.983254,770048,0.0
1776824097.692676,782336,0.0
1776824103.374686,790528,0.0
1776824111.199858,802816,0.0
1776824117.005871,811008,0.0
1776824124.708312,823296,0.0
1776824130.435791,831488,0.0
1776824138.161091,843776,0.0
1776824143.8730319,851968,0.0
1776824149.582772,860160,0.0
1776824157.292019,872448,0.0
1776824163.0443761,880640,0.0
1776824170.8319821,892928,0.0
1776824176.550109,901120,0.0
1776824184.1698492,913408,0.0
1776824189.836601,921600,0.0
1776824197.484256,933888,0.0
1776824203.189249,942080,0.0
1776824208.863729,950272,0.0
1776824216.658614,962560,0.0
1776824222.353618,970752,0.0
1776824230.1467142,983040,0.0
1776824235.929499,991232,0.0
1776824244.1392598,1003520,0.0
1776824249.803178,1011712,0.0
1776824257.515778,1024000,0.0
1776824263.2149498,1032192,0.0
1776824268.890681,1040384,0.0
1776824276.5798259,1052672,0.0
1776824282.276706,1060864,0.0
1776824289.986584,1073152,0.0
1776824295.765144,1081344,0.0
1776824303.466741,1093632,0.0
1776824309.151159,1101824,0.0
1776824314.856859,1110016,0.0
1776824322.570984,1122304,0.0
1776824328.2791512,1130496,0.0
1776824336.0318851,1142784,0.0
1776824341.732679,1150976,0.0
1776824350.052168,1163264,0.0
1776824355.7968938,1171456,0.0
1776824363.44635,1183744,0.0
1776824369.130035,1191936,0.0
1776824374.829133,1200128,0.0
1776824382.583634,1212416,0.0
1776824388.35636,1220608,0.0
1776824396.106145,1232896,0.0
1776824401.821989,1241088,0.0
1776824409.558676,1253376,0.0
1776824415.340656,1261568,0.0
1776824423.046664,1273856,0.0
1776824428.758618,1282048,0.0
1776824434.4483058,1290240,0.0
1776824442.096214,1302528,0.0
1776824447.720662,1310720,0.0
1776824455.639541,1323008,0.0
1776824461.363639,1331200,0.0
1776824469.053677,1343488,0.0
1776824474.7824588,1351680,0.0
1776824482.436859,1363968,0.0
1776824488.051741,1372160,0.0
1776824493.641077,1380352,0.0
1776824501.342279,1392640,0.0
1776824507.007342,1400832,0.0
1776824514.678331,1413120,0.0
1776824520.38122,1421312,0.0
1776824528.144772,1433600,0.0
1776824533.885998,1441792,0.0
1776824541.56388,1454080,0.0
1776824547.262101,1462272,0.0
1776824552.967843,1470464,0.0
1776824560.829311,1482752,0.0
1776824566.530625,1490944,0.0
1776824574.279505,1503232,0.0
1776824579.976483,1511424,0.0
1776824587.672665,1523712,0.0
1776824593.448715,1531904,0.0
1776824599.158529,1540096,0.0
1776824606.881654,1552384,0.0
1776824612.581701,1560576,0.0
1776824620.35963,1572864,0.0
1776824626.0468009,1581056,0.0
1776824633.743692,1593344,0.0
1776824639.4763,1601536,0.0
1776824647.162174,1613824,0.0
1776824652.925291,1622016,0.0
1776824658.6650062,1630208,0.0
1776824666.405355,1642496,0.0
1776824672.081857,1650688,0.0
1776824679.829366,1662976,0.0
1776824685.45349,1671168,0.0
1776824693.0734231,1683456,0.0
1776824698.794268,1691648,0.0
1776824706.538893,1703936,0.0
1776824712.33266,1712128,0.0
1776824718.017409,1720320,0.0
1776824725.898867,1732608,0.0
1776824731.465784,1740800,0.0
1776824739.054625,1753088,0.0
1776824744.669499,1761280,0.0
1776824752.235322,1773568,0.0
1776824757.838208,1781760,0.0
1776824766.648154,1794048,0.0
1776824772.47893,1802240,0.0
1776824778.09344,1810432,0.0
1776824785.72894,1822720,0.0
1776824791.452277,1830912,0.0
1776824799.162281,1843200,0.0
1776824804.8632169,1851392,0.0
1776824812.5515678,1863680,0.0
1776824818.266881,1871872,0.0
1776824823.9855611,1880064,0.0
1776824831.778255,1892352,0.0
1776824837.5236428,1900544,0.0
1776824845.771189,1912832,0.0
1776824851.4772391,1921024,0.0
1776824859.224579,1933312,0.0
1776824864.949255,1941504,0.0
1776824872.745528,1953792,0.0
1776824878.5415099,1961984,0.0
1776824884.3228931,1970176,0.0
1776824892.2240279,1982464,0.0
1776824897.963905,1990656,0.0
1776824905.692557,2002944,0.0
1776824911.36352,2011136,0.0
1776824919.1241112,2023424,0.0
1776824924.812007,2031616,0.0
1776824932.518419,2043904,0.0
1776824938.262453,2052096,0.0
1776824943.951044,2060288,0.0
1776824951.650602,2072576,0.0
1776824957.413853,2080768,0.0
1776824965.054243,2093056,0.0
1776824970.70693,2101248,0.0
1776824978.359364,2113536,0.0
1776824983.9831512,2121728,0.0
1776824991.5793211,2134016,0.0
1776824997.2614222,2142208,0.0
1776825002.917135,2150400,0.0
1776825010.559159,2162688,0.0
1776825016.268553,2170880,0.0
1776825023.8937018,2183168,0.0
1776825029.522235,2191360,0.0
1776825037.1517289,2203648,0.0
1776825042.838471,2211840,0.0
1776825048.525653,2220032,0.0
1776825056.260412,2232320,0.0
1776825061.992394,2240512,0.0
1776825069.716373,2252800,0.0
1776825075.4366772,2260992,0.0
1776825083.114362,2273280,0.0
1776825088.809281,2281472,0.0
1776825096.528106,2293760,0.0
1776825102.2253282,2301952,0.0
1776825107.84818,2310144,0.0
1776825115.570882,2322432,0.0
1776825121.23583,2330624,0.0
1776825128.8763552,2342912,0.0
1776825134.618082,2351104,0.0
1776825142.254197,2363392,0.0
1776825147.9386501,2371584,0.0
1776825155.587022,2383872,0.0
1776825161.305525,2392064,0.0
1776825166.9575,2400256,0.0
1776825174.553045,2412544,0.0
1776825180.248631,2420736,0.0
1776825187.931764,2433024,0.0
1776825193.5920022,2441216,0.0
1776825201.229415,2453504,0.0
1776825206.913758,2461696,0.0
1776825214.565904,2473984,0.0
1776825220.231071,2482176,0.0
1776825225.89573,2490368,0.0
1776825233.555922,2502656,0.0
1776825239.3038652,2510848,0.0
1776825247.0968802,2523136,0.0
1776825252.8320699,2531328,0.0
1776825260.4763799,2543616,0.0
1776825266.102868,2551808,0.0
1776825271.7956102,2560000,0.0
1776825279.489526,2572288,0.0
1776825285.12877,2580480,0.0
1776825292.8375978,2592768,0.0
1776825298.518455,2600960,0.0
1776825306.1808279,2613248,0.0
1776825311.897439,2621440,0.0
1776825319.670217,2633728,0.0
1776825325.324639,2641920,0.0
1776825331.016902,2650112,0.0
1776825338.731458,2662400,0.0
1776825344.4257002,2670592,0.0
1776825352.063178,2682880,0.0
1776825357.770365,2691072,0.0
1776825365.5264452,2703360,0.0
1776825371.2368262,2711552,0.0
1776825379.1485271,2723840,0.0
1776825384.8332758,2732032,0.0
1776825390.5075252,2740224,0.0
1776825398.134274,2752512,0.0
1776825403.8150558,2760704,0.0
1776825411.506101,2772992,0.0
1776825417.184403,2781184,0.0
1776825424.875517,2793472,0.0
1776825430.535664,2801664,0.0
1776825438.25105,2813952,0.0
1776825444.399712,2822144,0.0
1776825450.059242,2830336,0.0
1776825457.684902,2842624,0.0
1776825463.317198,2850816,0.0
1776825470.947123,2863104,0.0
1776825476.634103,2871296,0.0
1776825484.290101,2883584,0.0
1776825489.93581,2891776,0.0
1776825497.687843,2904064,0.0
1776825503.307766,2912256,0.0
1776825508.930645,2920448,0.0
1776825516.559843,2932736,0.0
1776825522.1684558,2940928,0.0
1776825529.779194,2953216,0.0
1776825535.428391,2961408,0.0
1776825543.041654,2973696,0.0
1776825548.662328,2981888,0.0
1776825554.305276,2990080,0.0
1776825561.960701,3002368,0.0
1776825567.6539578,3010560,0.0
1776825575.247777,3022848,0.0
1776825580.8851929,3031040,0.0
1776825588.508907,3043328,0.0
1776825594.1466088,3051520,0.0
1776825601.851552,3063808,0.0
1776825607.4903538,3072000,0.0
1776825613.208873,3080192,0.0
1776825620.868983,3092480,0.0
1776825626.50771,3100672,0.0
1776825634.147118,3112960,0.0
1776825639.802221,3121152,0.0
1776825647.443991,3133440,0.0
1776825653.124824,3141632,0.0
1776825660.751918,3153920,0.0
1776825666.430401,3162112,0.0
1776825672.1113842,3170304,0.0
1776825679.8269382,3182592,0.0
1776825685.547352,3190784,0.0
1776825693.297917,3203072,0.0
1776825699.018071,3211264,0.0
1776825706.671514,3223552,0.0
1776825712.4270341,3231744,0.0
1776825720.0925388,3244032,0.0
1776825725.765881,3252224,0.0
1776825731.4417238,3260416,0.0
1776825739.147053,3272704,0.0
1776825744.8611479,3280896,0.0
1776825752.4922712,3293184,0.0
1776825758.194318,3301376,0.0
1776825765.8627682,3313664,0.0
1776825771.50786,3321856,0.0
1776825777.162147,3330048,0.0
1776825784.8456802,3342336,0.0
1776825790.499564,3350528,0.0
1776825798.150941,3362816,0.0
1776825803.7604969,3371008,0.0
1776825811.352025,3383296,0.0
1776825817.024532,3391488,0.0
1776825824.592421,3403776,0.0
1776825830.191134,3411968,0.0
1776825835.8162959,3420160,0.0
1776825843.385889,3432448,0.0
1776825848.982081,3440640,0.0
1776825856.614583,3452928,0.0
1776825862.234113,3461120,0.0
1776825869.858217,3473408,0.0
1776825875.520056,3481600,0.0
1776825883.169033,3493888,0.0
1776825888.803371,3502080,0.0
1776825894.428362,3510272,0.0
1776825902.0129569,3522560,0.0
1776825907.635926,3530752,0.0
1776825915.238216,3543040,0.0
1776825920.879489,3551232,0.0
1776825928.517022,3563520,0.0
1776825934.133752,3571712,0.0
1776825941.8078258,3584000,0.0
1776825947.454317,3592192,0.0
1776825953.0871491,3600384,0.0
1776825960.791977,3612672,0.0
1776825966.430869,3620864,0.0
1776825974.097792,3633152,0.0
1776825979.7160819,3641344,0.0
1776825987.2927449,3653632,0.0
1776825992.893576,3661824,0.0
1776825998.553313,3670016,0.0
1776826006.1338902,3682304,0.0
1776826011.766238,3690496,0.0
1776826019.3571048,3702784,0.0
1776826024.982281,3710976,0.0
1776826032.636112,3723264,0.0
1776826038.2424881,3731456,0.0
1776826046.315234,3743744,0.0
1776826051.945838,3751936,0.0
1776826057.607018,3760128,0.0
1776826065.245725,3772416,0.0
1776826070.884832,3780608,0.0
1776826078.526935,3792896,0.0
1776826084.212713,3801088,0.0
1776826091.8828511,3813376,0.0
1776826097.506481,3821568,0.0
1776826105.199074,3833856,0.0
1776826110.829632,3842048,0.0
1776826116.469922,3850240,0.0
1776826124.131281,3862528,0.0
1776826129.7982662,3870720,0.0
1776826137.4688032,3883008,0.0
1776826143.2501419,3891200,0.0
1776826150.9602308,3903488,0.0
1776826156.641844,3911680,0.0
1776826164.3808699,3923968,0.0
1776826170.040062,3932160,0.0
1776826175.713813,3940352,0.0
1776826183.346121,3952640,0.0
1776826189.005761,3960832,0.0
1776826196.682299,3973120,0.0
1776826202.356363,3981312,0.0
1776826210.029268,3993600,0.0
1776826216.492515,4001792,0.0
1776826224.168023,4014080,0.0
1776826229.9030652,4022272,0.0
1776826235.535831,4030464,0.0
1776826243.156049,4042752,0.0
1776826248.7913458,4050944,0.0
1776826256.3830452,4063232,0.0
1776826262.0124722,4071424,0.0
1776826269.598198,4083712,0.0
1776826275.1873448,4091904,0.0
1776826280.7328131,4100096,0.0
1776826288.3086479,4112384,0.0
1776826293.878923,4120576,0.0
1776826301.3990211,4132864,0.0
1776826307.010655,4141056,0.0
1776826314.582112,4153344,0.0
1776826320.2490351,4161536,0.0
1776826327.911662,4173824,0.0
1776826333.5401652,4182016,0.0
1776826339.1734662,4190208,0.0
1776826346.756751,4202496,0.0
1776826352.401143,4210688,0.0
1776826360.0397482,4222976,0.0
1776826365.928298,4231168,0.0
1776826375.494913,4243456,0.0
1776826381.302172,4251648,0.0
1776826389.467531,4263936,0.0
1776826395.133307,4272128,0.0
1776826400.848943,4280320,0.0
1776826408.559961,4292608,0.0
1776826414.28491,4300800,0.0
1776826421.986571,4313088,0.0
1776826427.7031739,4321280,0.0
1776826435.4142048,4333568,0.0
1776826441.0860102,4341760,0.0
1776826448.7566998,4354048,0.0
1776826454.455014,4362240,0.0
1776826460.150615,4370432,0.0
1776826467.847182,4382720,0.0
1776826473.544627,4390912,0.0
1776826481.3193111,4403200,0.0
1776826487.026518,4411392,0.0
1776826494.7108638,4423680,0.0
1776826500.4291022,4431872,0.0
1776826506.115573,4440064,0.0
1776826513.828297,4452352,0.0
1776826519.560193,4460544,0.0
1776826527.248863,4472832,0.0
1776826532.919314,4481024,0.0
1776826540.621703,4493312,0.0
1776826546.268671,4501504,0.0
1776826554.0041091,4513792,0.0
1776826559.7184808,4521984,0.0
1776826565.40072,4530176,0.0
1776826573.0666418,4542464,0.0
1776826578.745724,4550656,0.0
1776826586.38681,4562944,0.0
1776826592.055392,4571136,0.0
1776826599.747236,4583424,0.0
1776826605.427387,4591616,0.0
1776826613.105068,4603904,0.0
1776826618.7881181,4612096,0.0
1776826624.490696,4620288,0.0
1776826632.20251,4632576,0.0
1776826637.902097,4640768,0.0
1776826645.613215,4653056,0.0
1776826651.2744231,4661248,0.0
1776826659.00388,4673536,0.0
1776826664.6953769,4681728,0.0
1776826672.478265,4694016,0.0
1776826678.171486,4702208,0.0
1776826683.9526951,4710400,0.0
1776826691.5986428,4722688,0.0
1776826697.2475588,4730880,0.0
1776826704.83174,4743168,0.0
1776826710.4359019,4751360,0.0
1776826718.578611,4763648,0.0
1776826724.175879,4771840,0.0
1776826729.840367,4780032,0.0
1776826737.51298,4792320,0.0
1776826743.177865,4800512,0.0
1776826750.84246,4812800,0.0
1776826756.4767108,4820992,0.0
1776826764.1602051,4833280,0.0
1776826769.827012,4841472,0.0
1776826777.547779,4853760,0.0
1776826783.1830661,4861952,0.0
1776826788.976199,4870144,0.0
1776826796.655961,4882432,0.0
1776826802.304054,4890624,0.0
1776826810.025148,4902912,0.0
1776826815.687735,4911104,0.0
1776826823.367575,4923392,0.0
1776826829.0611699,4931584,0.0
1776826836.764298,4943872,0.0
1776826842.446076,4952064,0.0
1776826848.1844852,4960256,0.0
1776826855.875184,4972544,0.0
1776826861.5586329,4980736,0.0
1776826869.266916,4993024,0.0
